Time,ECG_Signal,Frequency
0.762762763,-0.743655576,1.023953727
0.763763764,-0.743069229,1.023985138
0.764764765,-0.742452516,1.024016549
0.765765766,-0.741805462,1.02404796
0.766766767,-0.741128092,1.024079371
0.767767768,-0.740420432,1.024110782
0.768768769,-0.73968251,1.024142193
0.76976977,-0.738914354,1.024173603
0.770770771,-0.738115994,1.024205014
0.771771772,-0.737287461,1.024236424
0.772772773,-0.736428789,1.024267835
0.773773774,-0.73554001,1.024299245
0.774774775,-0.734621161,1.024330655
0.775775776,-0.733672276,1.024362065
0.776776777,-0.732693393,1.024393475
0.777777778,-0.731684552,1.024424885
0.778778779,-0.730645791,1.024456295
0.77977978,-0.729577153,1.024487704
0.780780781,-0.728478679,1.024519114
0.781781782,-0.727350413,1.024550523
0.782782783,-0.7261924,1.024581933
0.783783784,-0.725004686,1.024613342
0.784784785,-0.723787318,1.024644751
0.785785786,-0.722540345,1.02467616
0.786786787,-0.721263816,1.024707569
0.787787788,-0.719957782,1.024738978
0.788788789,-0.718622296,1.024770387
0.78978979,-0.717257411,1.024801796
0.790790791,-0.715863181,1.024833204
0.791791792,-0.714439662,1.024864613
0.792792793,-0.712986911,1.024896021
0.793793794,-0.711504987,1.02492743
0.794794795,-0.709993948,1.024958838
0.795795796,-0.708453856,1.024990246
0.796796797,-0.706884771,1.025021654
0.797797798,-0.705286758,1.025053062
0.798798799,-0.70365988,1.02508447
0.7997998,-0.702004203,1.025115878
0.800800801,-0.700319793,1.025147285
0.801801802,-0.698606718,1.025178693
0.802802803,-0.696865046,1.0252101
0.803803804,-0.695094849,1.025241507
0.804804805,-0.693296197,1.025272915
0.805805806,-0.691469162,1.025304322
0.806806807,-0.689613819,1.025335729
0.807807808,-0.687730242,1.025367136
0.808808809,-0.685818507,1.025398543
0.80980981,-0.683878692,1.025429949
0.810810811,-0.681910874,1.025461356
0.811811812,-0.679915133,1.025492762
0.812812813,-0.67789155,1.025524169
0.813813814,-0.675840206,1.025555575
0.814814815,-0.673761184,1.025586981
0.815815816,-0.671654569,1.025618388
0.816816817,-0.669520445,1.025649794
0.817817818,-0.667358899,1.025681199
0.818818819,-0.665170018,1.025712605
0.81981982,-0.662953892,1.025744011
0.820820821,-0.660710609,1.025775417
0.821821822,-0.65844026,1.025806822
0.822822823,-0.656142938,1.025838228
0.823823824,-0.653818736,1.025869633
0.824824825,-0.651467747,1.025901038
0.825825826,-0.649090068,1.025932443
0.826826827,-0.646685794,1.025963848
0.827827828,-0.644255023,1.025995253
0.828828829,-0.641797853,1.026026658
0.82982983,-0.639314385,1.026058063
0.830830831,-0.63680472,1.026089467
0.831831832,-0.634268958,1.026120872
0.832832833,-0.631707203,1.026152276
0.833833834,-0.629119559,1.02618368
0.834834835,-0.626506132,1.026215084
0.835835836,-0.623867027,1.026246488
0.836836837,-0.621202352,1.026277892
0.837837838,-0.618512214,1.026309296
0.838838839,-0.615796724,1.0263407
0.83983984,-0.613055992,1.026372104
0.840840841,-0.610290129,1.026403507
0.841841842,-0.607499248,1.026434911
0.842842843,-0.604683463,1.026466314
0.843843844,-0.601842887,1.026497717
0.844844845,-0.598977637,1.02652912
0.845845846,-0.596087829,1.026560523
0.846846847,-0.593173581,1.026591926
0.847847848,-0.590235012,1.026623329
0.848848849,-0.587272241,1.026654732
0.84984985,-0.58428539,1.026686134
0.850850851,-0.581274579,1.026717537
0.851851852,-0.578239931,1.026748939
0.852852853,-0.575181571,1.026780342
0.853853854,-0.572099623,1.026811744
0.854854855,-0.568994212,1.026843146
0.855855856,-0.565865465,1.026874548
0.856856857,-0.56271351,1.02690595
0.857857858,-0.559538476,1.026937352
0.858858859,-0.556340492,1.026968753
0.85985986,-0.553119688,1.027000155
0.860860861,-0.549876196,1.027031556
0.861861862,-0.546610149,1.027062957
0.862862863,-0.543321679,1.027094359
0.863863864,-0.540010921,1.02712576
0.864864865,-0.536678011,1.027157161
0.865865866,-0.533323084,1.027188562
0.866866867,-0.529946277,1.027219963
0.867867868,-0.526547729,1.027251363
0.868868869,-0.523127578,1.027282764
0.86986987,-0.519685963,1.027314164
0.870870871,-0.516223027,1.027345565
0.871871872,-0.51273891,1.027376965
0.872872873,-0.509233755,1.027408365
0.873873874,-0.505707705,1.027439765
0.874874875,-0.502160904,1.027471165
0.875875876,-0.498593497,1.027502565
0.876876877,-0.495005631,1.027533965
0.877877878,-0.491397451,1.027565364
0.878878879,-0.487769107,1.027596764
0.87987988,-0.484120746,1.027628163
0.880880881,-0.480452517,1.027659562
0.881881882,-0.476764571,1.027690961
0.882882883,-0.473057059,1.02772236
0.883883884,-0.469330132,1.027753759
0.884884885,-0.465583943,1.027785158
0.885885886,-0.461818646,1.027816557
0.886886887,-0.458034394,1.027847956
0.887887888,-0.454231344,1.027879354
0.888888889,-0.450409649,1.027910752
0.88988989,-0.446569469,1.027942151
0.890890891,-0.442710958,1.027973549
0.891891892,-0.438834276,1.028004947
0.892892893,-0.434939582,1.028036345
0.893893894,-0.431027036,1.028067743
0.894894895,-0.427096796,1.028099141
0.895895896,-0.423149026,1.028130538
0.896896897,-0.419183886,1.028161936
0.897897898,-0.41520154,1.028193333
0.898898899,-0.41120215,1.02822473
0.8998999,-0.407185881,1.028256128
0.900900901,-0.403152898,1.028287525
0.901901902,-0.399103365,1.028318922
0.902902903,-0.39503745,1.028350318
0.903903904,-0.390955318,1.028381715
0.904904905,-0.386857138,1.028413112
0.905905906,-0.382743078,1.028444508
0.906906907,-0.378613307,1.028475905
0.907907908,-0.374467994,1.028507301
0.908908909,-0.370307309,1.028538697
0.90990991,-0.366131423,1.028570093
0.910910911,-0.361940509,1.028601489
0.911911912,-0.357734737,1.028632885
0.912912913,-0.353514281,1.028664281
0.913913914,-0.349279314,1.028695676
0.914914915,-0.34503001,1.028727072
0.915915916,-0.340766544,1.028758467
0.916916917,-0.336489091,1.028789862
0.917917918,-0.332197826,1.028821257
0.918918919,-0.327892927,1.028852652
0.91991992,-0.32357457,1.028884047
0.920920921,-0.319242932,1.028915442
0.921921922,-0.314898192,1.028946837
0.922922923,-0.310540528,1.028978231
0.923923924,-0.30617012,1.029009626
0.924924925,-0.301787147,1.02904102
0.925925926,-0.297391789,1.029072414
0.926926927,-0.292984228,1.029103809
0.927927928,-0.288564645,1.029135203
0.928928929,-0.284133221,1.029166596
0.92992993,-0.279690139,1.02919799
0.930930931,-0.275235582,1.029229384
0.931931932,-0.270769733,1.029260777
0.932932933,-0.266292776,1.029292171
0.933933934,-0.261804895,1.029323564
0.934934935,-0.257306274,1.029354957
0.935935936,-0.2527971,1.02938635
0.936936937,-0.248277557,1.029417743
0.937937938,-0.243747833,1.029449136
0.938938939,-0.239208113,1.029480529
0.93993994,-0.234658584,1.029511922
0.940940941,-0.230099434,1.029543314
0.941941942,-0.22553085,1.029574706
0.942942943,-0.220953021,1.029606099
0.943943944,-0.216366136,1.029637491
0.944944945,-0.211770383,1.029668883
0.945945946,-0.207165952,1.029700275
0.946946947,-0.202553032,1.029731666
0.947947948,-0.197931814,1.029763058
0.948948949,-0.193302487,1.02979445
0.94994995,-0.188665244,1.029825841
0.950950951,-0.184020275,1.029857232
0.951951952,-0.179367772,1.029888624
0.952952953,-0.174707926,1.029920015
0.953953954,-0.170040929,1.029951406
0.954954955,-0.165366975,1.029982797
0.955955956,-0.160686256,1.030014187
0.956956957,-0.155998964,1.030045578
0.957957958,-0.151305294,1.030076968
0.958958959,-0.146605438,1.030108359
0.95995996,-0.141899591,1.030139749
0.960960961,-0.137187948,1.030171139
0.961961962,-0.132470701,1.030202529
0.962962963,-0.127748047,1.030233919
0.963963964,-0.123020179,1.030265309
0.964964965,-0.118287294,1.030296698
0.965965966,-0.113549586,1.030328088
0.966966967,-0.108807251,1.030359477
0.967967968,-0.104060485,1.030390867
0.968968969,-0.099309484,1.030422256
0.96996997,-0.094554444,1.030453645
0.970970971,-0.089795561,1.030485034
0.971971972,-0.085033032,1.030516423
0.972972973,-0.080267053,1.030547811
0.973973974,-0.075497822,1.0305792
0.974974975,-0.070725535,1.030610588
0.975975976,-0.06595039,1.030641977
0.976976977,-0.061172584,1.030673365
0.977977978,-0.056392314,1.030704753
0.978978979,-0.051609777,1.030736141
0.97997998,-0.046825172,1.030767529
0.980980981,-0.042038697,1.030798916
0.981981982,-0.037250548,1.030830304
0.982982983,-0.032460924,1.030861691
0.983983984,-0.027670023,1.030893079
0.984984985,-0.022878043,1.030924466
0.985985986,-0.018085182,1.030955853
0.986986987,-0.013291639,1.03098724
0.987987988,-0.008497611,1.031018627
0.988988989,-0.003703296,1.031050014
0.98998999,0.001091106,1.0310814
0.990990991,0.005885399,1.031112787
0.991991992,0.010679382,1.031144173
0.992992993,0.015472859,1.031175559
0.993993994,0.020265631,1.031206946
0.994994995,0.025057499,1.031238332
0.995995996,0.029848265,1.031269717
0.996996997,0.034637732,1.031301103
0.997997998,0.0394257,1.031332489
0.998998999,0.044211972,1.031363874
1,0.048996349,1.03139526
